date,Open,High,Low,Close,거래량,거래대금,상장시가총액,Change,press_c,0_percent_c,1_percent_c,2_percent_c,뉴스개수_c,press_f,0_percent_f,1_percent_f,2_percent_f,뉴스개수_f,부정_c,긍정_c,중립_c,부정_f,긍정_f,중립_f
20220217,879.12,890.78,858.78,874.22,1171956008,8927370000000.0,382333000000000.0,-0.447531743,일반언론,0.27866473149492016,0.1320754716981132,0.5892597968069666,689.0,네이버금융,0.6111111111111112,0.16666666666666666,0.2222222222222222,18,192.0,91.0,406.0,11.0,3.0,4.0
20220218,862.19,882.01,860.81,881.71,953404999,6306610000000.0,385828000000000.0,0.856763744,일반언론,0.3352601156069364,0.1069364161849711,0.5578034682080925,692.0,네이버금융,0.7333333333333333,0.2,0.06666666666666667,15,232.0,74.0,386.0,11.0,3.0,1.0
20220221,871.23,884.26,865.58,884.25,865985994,5780450000000.0,387158000000000.0,0.288076578,일반언론,0.31861804222648754,0.08445297504798464,0.5969289827255279,1042.0,네이버금융,0.5,0.2857142857142857,0.21428571428571427,28,332.0,88.0,622.0,14.0,8.0,6.0
20220222,869.08,878.33,865.23,868.11,1103601733,7066240000000.0,380676000000000.0,-1.825275657,일반언론,0.29461756373937675,0.11473087818696884,0.5906515580736544,706.0,네이버금융,0.8461538461538461,0.07692307692307693,0.07692307692307693,13,208.0,81.0,417.0,11.0,1.0,1.0
20220223,873.32,879.98,870.25,877.33,1084257343,6859830000000.0,384958000000000.0,1.062077387,일반언론,0.29685157421289354,0.10944527736131934,0.5937031484257871,667.0,네이버금융,0.8,0.15,0.05,20,198.0,73.0,396.0,16.0,3.0,1.0
20220224,869.24,870.58,847.86,848.21,1678595090,8953090000000.0,372263000000000.0,-3.319161547,일반언론,0.29,0.11,0.6,700.0,네이버금융,0.5294117647058824,0.23529411764705882,0.23529411764705882,17,203.0,77.0,420.0,9.0,4.0,4.0
20220225,864.72,872.98,863.47,872.98,1373455481,8691600000000.0,383234000000000.0,2.920267387,일반언론,0.2942008486562942,0.09618104667609619,0.6096181046676096,707.0,네이버금융,0.5,0.3888888888888889,0.1111111111111111,18,208.0,68.0,431.0,9.0,7.0,2.0
20220228,870.27,881.07,868.91,881.07,1071362969,6936760000000.0,387034000000000.0,0.926710807,일반언론,0.3358070500927644,0.12523191094619665,0.538961038961039,1078.0,네이버금융,0.8,0.08,0.12,25,362.0,135.0,581.0,20.0,2.0,3.0
20220302,880.62,896.8,879.03,895.45,1039389675,6874850000000.0,393343000000000.0,1.632106416,일반언론,0.3580645161290323,0.0967741935483871,0.5451612903225806,620.0,네이버금융,0.15,0.7,0.15,20,222.0,60.0,338.0,3.0,14.0,3.0
20220303,901.28,912.35,899.85,912.32,1059669757,8396540000000.0,401110000000000.0,1.883968954,일반언론,0.31085043988269795,0.06451612903225806,0.624633431085044,682.0,네이버금융,0.42105263157894735,0.3684210526315789,0.21052631578947367,19,212.0,44.0,426.0,8.0,7.0,4.0
20220304,908.47,909.24,896.84,900.96,1000716536,7349000000000.0,396398000000000.0,-1.245177131,일반언론,0.26521739130434785,0.14782608695652175,0.5869565217391305,690.0,네이버금융,0.7777777777777778,0.1111111111111111,0.1111111111111111,18,183.0,102.0,405.0,14.0,2.0,2.0
20220307,889.95,889.95,878.45,881.54,865671012,6334510000000.0,387916000000000.0,-2.155478601,일반언론,0.3560460652591171,0.09980806142034548,0.5441458733205374,1042.0,네이버금융,0.6896551724137931,0.13793103448275862,0.1724137931034483,29,371.0,104.0,567.0,20.0,4.0,5.0
20220308,869.05,881.3,864.69,870.14,981991611,7405890000000.0,382990000000000.0,-1.29319146,일반언론,0.33035714285714285,0.12351190476190477,0.5461309523809523,672.0,네이버금융,0.6666666666666666,0.3333333333333333,0.0,12,222.0,83.0,367.0,8.0,4.0,0.0
20220310,885.05,892.55,884.98,889.08,987431107,7435470000000.0,391288000000000.0,2.176661227,일반언론,0.2801857585139319,0.11145510835913312,0.608359133126935,646.0,네이버금융,0.6842105263157895,0.15789473684210525,0.15789473684210525,19,181.0,72.0,393.0,13.0,3.0,3.0
20220311,888.57,894.99,887.28,891.71,1128282684,7829920000000.0,392473000000000.0,0.295811401,일반언론,0.2593192868719611,0.11993517017828201,0.6207455429497569,617.0,네이버금융,0.47058823529411764,0.5294117647058824,0.0,17,160.0,74.0,383.0,8.0,9.0,0.0
20220314,893.18,893.18,870.81,872.44,1154157954,9133400000000.0,384019000000000.0,-2.161016474,일반언론,0.2850378787878788,0.1240530303030303,0.5909090909090909,1056.0,네이버금융,0.22580645161290322,0.4838709677419355,0.2903225806451613,31,301.0,131.0,624.0,7.0,15.0,9.0
20220315,870.33,874.73,866.47,871.22,1194863731,7817050000000.0,383589000000000.0,-0.139837697,일반언론,0.23941605839416058,0.11386861313868613,0.6467153284671533,685.0,네이버금융,0.6923076923076923,0.07692307692307693,0.23076923076923078,13,164.0,78.0,443.0,9.0,1.0,3.0
20220316,881.89,891.8,879.68,891.8,1347121286,7779380000000.0,392807000000000.0,2.362204724,일반언론,0.30654761904761907,0.11011904761904762,0.5833333333333334,672.0,네이버금융,0.5,0.45,0.05,20,206.0,74.0,392.0,10.0,9.0,1.0
20220317,903.75,916.22,903.75,914.13,1462932895,9832700000000.0,402564000000000.0,2.503924647,일반언론,0.2705530642750374,0.11210762331838565,0.617339312406577,669.0,네이버금융,0.5789473684210527,0.2631578947368421,0.15789473684210525,19,181.0,75.0,413.0,11.0,5.0,3.0
20220318,915.29,922.99,912.0,922.96,1200427471,8475000000000.0,406720000000000.0,0.965945763,일반언론,0.2821270310192024,0.11964549483013294,0.5982274741506647,677.0,네이버금융,0.2777777777777778,0.5555555555555556,0.16666666666666666,18,191.0,81.0,405.0,5.0,10.0,3.0
20220321,926.86,926.86,917.93,918.4,1333272216,8416900000000.0,404917000000000.0,-0.494062581,일반언론,0.26536312849162014,0.1005586592178771,0.6340782122905028,1074.0,네이버금융,0.7,0.1,0.2,30,285.0,108.0,681.0,21.0,3.0,6.0
20220322,916.7,924.72,914.33,924.67,1392364387,9800670000000.0,407904000000000.0,0.682709059,일반언론,0.2460202604920405,0.09261939218523878,0.6613603473227206,691.0,네이버금융,0.6923076923076923,0.23076923076923078,0.07692307692307693,13,170.0,64.0,457.0,9.0,3.0,1.0
20220323,929.35,933.27,927.02,930.57,1442826026,11241500000000.0,410597000000000.0,0.638065472,일반언론,0.24393723252496433,0.1340941512125535,0.6219686162624821,701.0,네이버금융,0.42105263157894735,0.3157894736842105,0.2631578947368421,19,171.0,94.0,436.0,8.0,6.0,5.0
20220324,926.29,931.87,920.69,931.75,1381161798,11123800000000.0,411477000000000.0,0.126804002,일반언론,0.22237380627557982,0.10504774897680765,0.6725784447476125,733.0,네이버금융,0.7777777777777778,0.2222222222222222,0.0,18,163.0,77.0,493.0,14.0,4.0,0.0
20220325,936.94,937.69,933.09,934.69,1568700133,11253900000000.0,412929000000000.0,0.315535283,일반언론,0.28450704225352114,0.09718309859154929,0.6183098591549295,710.0,네이버금융,0.5555555555555556,0.3333333333333333,0.1111111111111111,18,202.0,69.0,439.0,10.0,6.0,2.0
20220328,934.18,934.18,926.55,927.11,1374925556,9545340000000.0,409536000000000.0,-0.810964063,일반언론,0.2667893284268629,0.10119595216191353,0.6320147194112236,1087.0,네이버금융,0.32142857142857145,0.32142857142857145,0.35714285714285715,28,290.0,110.0,687.0,9.0,9.0,10.0
20220329,932.86,937.83,930.34,937.83,1459601369,10371500000000.0,414363000000000.0,1.156281347,일반언론,0.2507418397626113,0.1142433234421365,0.6350148367952523,674.0,네이버금융,0.38461538461538464,0.3076923076923077,0.3076923076923077,13,169.0,77.0,428.0,5.0,4.0,4.0
20220330,942.08,943.3,936.91,939.07,1537106736,9222850000000.0,415191000000000.0,0.132220125,일반언론,0.26384839650145775,0.10641399416909621,0.6297376093294461,686.0,네이버금융,0.5,0.4,0.1,20,181.0,73.0,432.0,10.0,8.0,2.0
20220331,936.66,944.92,936.2,944.53,1424833366,9307450000000.0,417317000000000.0,0.581426305,일반언론,0.2555720653789004,0.10549777117384844,0.6389301634472511,673.0,네이버금융,0.8333333333333334,0.1111111111111111,0.05555555555555555,18,172.0,71.0,430.0,15.0,2.0,1.0
20220401,940.49,942.22,936.86,940.57,1252845693,8425960000000.0,415796000000000.0,-0.419256138,일반언론,0.2740740740740741,0.12148148148148148,0.6044444444444445,675.0,네이버금융,0.29411764705882354,0.47058823529411764,0.23529411764705882,17,185.0,82.0,408.0,5.0,8.0,4.0
20220404,940.47,947.33,938.45,947.32,1089321829,6757590000000.0,418736000000000.0,0.717649936,일반언론,0.26753670473083196,0.11092985318107668,0.6215334420880914,613.0,네이버금융,0.0,0.2857142857142857,0.7142857142857143,7,164.0,68.0,381.0,0.0,2.0,5.0
20220405,950.89,953.06,949.46,952.47,1639513628,8474700000000.0,420360000000000.0,0.543638897,일반언론,0.2644230769230769,0.11538461538461539,0.6201923076923077,624.0,네이버금융,0.25,0.6666666666666666,0.08333333333333333,12,165.0,72.0,387.0,3.0,8.0,1.0
20220406,944.27,947.41,939.82,943.13,1405795481,8945970000000.0,416395000000000.0,-0.980608313,일반언론,0.28996865203761757,0.0987460815047022,0.6112852664576802,638.0,네이버금융,0.2777777777777778,0.6666666666666666,0.05555555555555555,18,185.0,63.0,390.0,5.0,12.0,1.0
20220407,936.92,936.92,925.91,927.95,1182004185,8336300000000.0,409710000000000.0,-1.609534211,일반언론,0.27662721893491127,0.11982248520710059,0.6035502958579881,676.0,네이버금융,0.1875,0.625,0.1875,16,187.0,81.0,408.0,3.0,10.0,3.0
20220408,931.98,935.68,924.73,934.73,906472465,7220460000000.0,412681000000000.0,0.730642815,일반언론,0.28419452887537994,0.13829787234042554,0.5775075987841946,658.0,네이버금융,0.35294117647058826,0.5294117647058824,0.11764705882352941,17,187.0,91.0,380.0,6.0,9.0,2.0
20220411,932.48,934.61,920.75,921.83,943672153,6407700000000.0,406890000000000.0,-1.380077669,일반언론,0.2681297709923664,0.10114503816793893,0.6307251908396947,1048.0,네이버금융,0.3333333333333333,0.5925925925925926,0.07407407407407407,27,281.0,106.0,661.0,9.0,16.0,2.0
20220412,914.28,916.76,905.18,913.82,1137434538,7007750000000.0,403567000000000.0,-0.868923771,일반언론,0.28955223880597014,0.11044776119402985,0.6,670.0,네이버금융,0.08333333333333333,0.6666666666666666,0.25,12,194.0,74.0,402.0,1.0,8.0,3.0
20220413,915.89,927.33,913.92,927.31,1108431927,6877380000000.0,409147000000000.0,1.4762207,일반언론,0.3013698630136986,0.1004566210045662,0.5981735159817352,657.0,네이버금융,0.3684210526315789,0.3684210526315789,0.2631578947368421,19,198.0,66.0,393.0,7.0,7.0,5.0
20220414,930.69,931.81,925.61,928.01,1166368166,6645180000000.0,409395000000000.0,0.0754871618,일반언론,0.2433234421364985,0.11275964391691394,0.6439169139465876,674.0,네이버금융,0.42105263157894735,0.42105263157894735,0.15789473684210525,19,164.0,76.0,434.0,8.0,8.0,3.0
20220415,921.53,925.13,916.91,924.44,1296261590,6606190000000.0,408168000000000.0,-0.38469413,일반언론,0.2647887323943662,0.12394366197183099,0.6112676056338028,710.0,네이버금융,0.5,0.3,0.2,20,188.0,88.0,434.0,10.0,6.0,4.0
20220418,921.69,923.51,917.53,918.23,1099287788,6044290000000.0,405180000000000.0,-0.671758037,일반언론,0.28957528957528955,0.10038610038610038,0.61003861003861,1036.0,네이버금융,0.10714285714285714,0.8214285714285714,0.07142857142857142,28,300.0,104.0,632.0,3.0,23.0,2.0
20220419,922.6,931.56,922.6,931.56,1301362690,7714190000000.0,410913000000000.0,1.451706,일반언론,0.2503617945007236,0.09696092619392185,0.6526772793053546,691.0,네이버금융,0.6923076923076923,0.07692307692307693,0.23076923076923078,13,173.0,67.0,451.0,9.0,1.0,3.0
20220420,933.29,933.37,927.29,928.93,1258908533,7096620000000.0,409871000000000.0,-0.282322126,일반언론,0.30214723926380366,0.10736196319018405,0.5904907975460123,652.0,네이버금융,0.5555555555555556,0.4444444444444444,0.0,18,197.0,70.0,385.0,10.0,8.0,0.0
20220421,930.45,934.26,929.54,929.68,1400233085,8308880000000.0,410430000000000.0,0.0807380535,일반언론,0.27153284671532846,0.10656934306569343,0.621897810218978,685.0,네이버금융,0.95,0.0,0.05,20,186.0,73.0,426.0,19.0,0.0,1.0
20220422,922.77,924.16,916.65,922.78,1381524478,7466490000000.0,407887000000000.0,-0.742190861,일반언론,0.2900763358778626,0.11297709923664122,0.5969465648854961,655.0,네이버금융,0.3888888888888889,0.5,0.1111111111111111,18,190.0,74.0,391.0,7.0,9.0,2.0
20220425,909.53,911.53,899.83,899.84,1425300927,8691120000000.0,398488000000000.0,-2.485966319,일반언론,0.2756349952963311,0.09219190968955786,0.632173095014111,1063.0,네이버금융,0.32142857142857145,0.4642857142857143,0.21428571428571427,28,293.0,98.0,672.0,9.0,13.0,6.0
20220426,906.59,913.29,906.59,911.16,1631935445,8624230000000.0,403860000000000.0,1.258001422,일반언론,0.2696793002915452,0.119533527696793,0.6107871720116618,686.0,네이버금융,0.23076923076923078,0.6153846153846154,0.15384615384615385,13,185.0,82.0,419.0,3.0,8.0,2.0
20220427,898.02,898.02,888.97,896.18,1855182935,9413390000000.0,397285000000000.0,-1.644058124,일반언론,0.31797235023041476,0.10138248847926268,0.5806451612903226,651.0,네이버금융,0.631578947368421,0.2631578947368421,0.10526315789473684,19,207.0,66.0,378.0,12.0,5.0,2.0
20220428,900.43,902.02,889.3,892.22,1551067110,8940770000000.0,395601000000000.0,-0.441875516,일반언론,0.24925816023738873,0.13353115727002968,0.6172106824925816,674.0,네이버금융,0.631578947368421,0.2631578947368421,0.10526315789473684,19,168.0,90.0,416.0,12.0,5.0,2.0
20220429,895.64,904.76,894.62,904.75,1457806377,7504240000000.0,401207000000000.0,1.404362153,일반언론,0.32653061224489793,0.10675039246467818,0.5667189952904239,637.0,네이버금융,0.7058823529411765,0.17647058823529413,0.11764705882352941,17,208.0,68.0,361.0,12.0,3.0,2.0
20220502,894.03,903.26,892.54,901.82,1227536215,6791300000000.0,399922000000000.0,-0.323846366,일반언론,0.3042168674698795,0.0893574297188755,0.606425702811245,996.0,네이버금융,0.42857142857142855,0.17857142857142858,0.39285714285714285,28,303.0,89.0,604.0,12.0,5.0,11.0
20220503,905.05,912.67,905.05,907.57,1640455775,8358980000000.0,402634000000000.0,0.637599521,일반언론,0.2784256559766764,0.11224489795918367,0.60932944606414,686.0,네이버금융,0.8461538461538461,0.0,0.15384615384615385,13,191.0,77.0,418.0,11.0,0.0,2.0
20220504,911.16,911.97,899.34,900.06,1359364635,7237550000000.0,399882000000000.0,-0.827484381,일반언론,0.2912912912912913,0.10810810810810811,0.6006006006006006,666.0,네이버금융,0.23529411764705882,0.47058823529411764,0.29411764705882354,17,194.0,72.0,400.0,4.0,8.0,5.0
20220506,888.54,892.43,883.31,884.22,1144209984,6156160000000.0,392855000000000.0,-1.759882674,일반언론,0.28317152103559873,0.11974110032362459,0.5970873786407767,618.0,네이버금융,0.3888888888888889,0.5,0.1111111111111111,18,175.0,74.0,369.0,7.0,9.0,2.0
20220509,880.34,880.78,859.73,860.84,1121825506,6588800000000.0,382539000000000.0,-2.644138337,일반언론,0.29141716566866266,0.09181636726546906,0.6167664670658682,1002.0,네이버금융,0.25,0.4642857142857143,0.2857142857142857,28,292.0,92.0,618.0,7.0,13.0,8.0
20220510,848.08,858.43,831.59,856.14,1268868388,7626690000000.0,380483000000000.0,-0.545978347,일반언론,0.24881889763779527,0.11023622047244094,0.6409448818897637,635.0,네이버금융,0.3,0.5,0.2,10,158.0,70.0,407.0,3.0,5.0,2.0
20220511,853.73,866.81,852.23,866.34,1078452509,6648180000000.0,385207000000000.0,1.191393931,일반언론,0.21791044776119403,0.13134328358208955,0.6507462686567164,670.0,네이버금융,0.8421052631578947,0.10526315789473684,0.05263157894736842,19,146.0,88.0,436.0,16.0,2.0,1.0
20220512,855.46,857.75,833.24,833.66,1065854989,7245360000000.0,371075000000000.0,-3.772191057,일반언론,0.2863636363636364,0.10606060606060606,0.6075757575757575,660.0,네이버금융,0.8888888888888888,0.0,0.1111111111111111,18,189.0,70.0,401.0,16.0,0.0,2.0
20220513,839.52,853.34,839.52,853.08,1011783476,7354710000000.0,379687000000000.0,2.329486841,일반언론,0.31546707503828486,0.10872894333843798,0.5758039816232772,653.0,네이버금융,0.8888888888888888,0.1111111111111111,0.0,18,206.0,71.0,376.0,16.0,2.0,0.0
20220516,862.24,866.47,855.45,856.25,1010956745,6320150000000.0,381318000000000.0,0.371594692,일반언론,0.3228271251193887,0.1069723018147087,0.5702005730659025,1047.0,네이버금융,0.2222222222222222,0.6296296296296297,0.14814814814814814,27,338.0,112.0,597.0,6.0,17.0,4.0
20220517,857.28,866.21,856.3,865.98,913815388,5934230000000.0,385620000000000.0,1.136350365,일반언론,0.27899686520376177,0.11442006269592477,0.6065830721003135,638.0,네이버금융,0.6153846153846154,0.23076923076923078,0.15384615384615385,13,178.0,73.0,387.0,8.0,3.0,2.0
20220518,872.19,876.82,868.28,871.57,1061166980,7629690000000.0,387421000000000.0,0.645511444,일반언론,0.2770700636942675,0.09394904458598727,0.6289808917197452,628.0,네이버금융,0.5555555555555556,0.3333333333333333,0.1111111111111111,18,174.0,59.0,395.0,10.0,6.0,2.0
20220519,853.23,866.61,849.59,863.8,1167569909,8426400000000.0,383985000000000.0,-0.891494659,일반언론,0.25152439024390244,0.12652439024390244,0.6219512195121951,656.0,네이버금융,1.0,0.0,0.0,5,165.0,83.0,408.0,5.0,0.0,0.0
20220520,866.76,880.17,866.76,879.88,1076078707,8204680000000.0,391352000000000.0,1.861542024,일반언론,0.30906389301634474,0.10698365527488855,0.5839524517087668,673.0,네이버금융,0.95,0.05,0.0,20,208.0,72.0,393.0,19.0,1.0,0.0
20220523,883.78,884.39,878.9,883.59,1077068928,8240950000000.0,392992000000000.0,0.421648407,일반언론,0.24725274725274726,0.13278388278388278,0.61996336996337,1092.0,네이버금융,0.5,0.25,0.25,28,270.0,145.0,677.0,14.0,7.0,7.0
20220524,881.55,883.11,865.05,865.07,1099072400,8234350000000.0,384757000000000.0,-2.095994749,일반언론,0.24299065420560748,0.1308411214953271,0.6261682242990654,642.0,네이버금융,1.0,0.0,0.0,12,156.0,84.0,402.0,12.0,0.0,0.0
20220525,869.19,877.71,861.92,872.69,989300060,7382600000000.0,388008000000000.0,0.880853573,일반언론,0.25223880597014925,0.11194029850746269,0.6358208955223881,670.0,네이버금융,0.2,0.65,0.15,20,169.0,75.0,426.0,4.0,13.0,3.0
20220526,876.19,885.12,868.81,871.43,947423302,7415180000000.0,387316000000000.0,-0.144381166,일반언론,0.2844574780058651,0.10557184750733138,0.6099706744868035,682.0,네이버금융,0.7894736842105263,0.15789473684210525,0.05263157894736842,19,194.0,72.0,416.0,15.0,3.0,1.0
20220527,881.41,883.36,873.21,873.97,1275325572,7608490000000.0,388509000000000.0,0.291474932,일반언론,0.2548476454293629,0.12049861495844875,0.6246537396121884,722.0,네이버금융,0.47368421052631576,0.21052631578947367,0.3157894736842105,19,184.0,87.0,451.0,9.0,4.0,6.0
20220530,882.17,886.44,881.46,886.44,1020992217,6718330000000.0,394013000000000.0,1.426822431,일반언론,0.2695167286245353,0.120817843866171,0.6096654275092936,1076.0,네이버금융,0.4074074074074074,0.4074074074074074,0.18518518518518517,27,290.0,130.0,656.0,11.0,11.0,5.0
20220531,888.44,893.42,884.11,893.36,1316943362,7322460000000.0,395863000000000.0,0.780650693,일반언론,0.20980091883614088,0.14548238897396631,0.6447166921898928,653.0,네이버금융,0.3076923076923077,0.6153846153846154,0.07692307692307693,13,137.0,95.0,421.0,4.0,8.0,1.0
20220602,890.47,892.98,888.45,891.14,1182037389,6622210000000.0,394539000000000.0,-0.248500045,일반언론,0.27806563039723664,0.12607944732297063,0.5958549222797928,579.0,네이버금융,0.5,0.3888888888888889,0.1111111111111111,18,161.0,73.0,345.0,9.0,7.0,2.0
20220603,897.08,899.01,890.2,891.51,1199287039,6980060000000.0,394582000000000.0,0.041519851,일반언론,0.24324324324324326,0.13195548489666137,0.6248012718600954,629.0,네이버금융,0.15789473684210525,0.7368421052631579,0.10526315789473684,19,153.0,83.0,393.0,3.0,14.0,2.0
20220607,889.07,889.09,873.09,873.78,1115605213,7162940000000.0,386405000000000.0,-1.988760642,일반언론,0.2973421926910299,0.11129568106312292,0.5913621262458472,602.0,네이버금융,0.6153846153846154,0.38461538461538464,0.0,13,179.0,67.0,356.0,8.0,5.0,0.0
20220608,877.77,880.73,873.61,874.95,1336530340,7241280000000.0,386755000000000.0,0.133900982,일반언론,0.2848101265822785,0.0949367088607595,0.620253164556962,632.0,네이버금융,0.55,0.1,0.35,20,180.0,60.0,392.0,11.0,2.0,7.0
20220609,873.22,877.18,867.2,877.18,1265672393,7606510000000.0,387106000000000.0,0.254871707,일반언론,0.28761061946902655,0.1224188790560472,0.5899705014749262,678.0,네이버금융,0.625,0.1875,0.1875,16,195.0,83.0,400.0,10.0,3.0,3.0
20220610,869.1,872.09,865.96,869.86,1206284229,7398900000000.0,383892000000000.0,-0.83449235,일반언론,0.3167701863354037,0.10869565217391304,0.5745341614906833,644.0,네이버금융,0.631578947368421,0.05263157894736842,0.3157894736842105,19,204.0,70.0,370.0,12.0,1.0,6.0
20220613,852.74,852.74,828.76,828.77,1264039290,8489790000000.0,366176000000000.0,-4.723748649,일반언론,0.32406519654841803,0.08149568552253116,0.5944391179290508,1043.0,네이버금융,0.4482758620689655,0.27586206896551724,0.27586206896551724,29,338.0,85.0,620.0,13.0,8.0,8.0
20220614,816.25,826.5,804.38,823.58,1269494458,8533400000000.0,364060000000000.0,-0.626229231,일반언론,0.33689024390243905,0.10213414634146341,0.5609756097560976,656.0,네이버금융,0.5,0.25,0.25,12,221.0,67.0,368.0,6.0,3.0,3.0
20220615,822.27,826.3,795.42,799.41,1203159513,8453540000000.0,353596000000000.0,-2.934748294,일반언론,0.2786624203821656,0.11942675159235669,0.6019108280254777,628.0,네이버금융,0.3,0.5,0.2,20,175.0,75.0,378.0,6.0,10.0,4.0
20220616,812.95,822.31,800.56,802.15,997608437,7316270000000.0,354965000000000.0,0.34275278,일반언론,0.29954614220877457,0.10287443267776097,0.5975794251134644,661.0,네이버금융,0.2631578947368421,0.42105263157894735,0.3157894736842105,19,198.0,68.0,395.0,5.0,8.0,6.0
20220617,787.97,798.85,780.96,798.69,972926129,7637000000000.0,354178000000000.0,-0.431340772,일반언론,0.31008902077151335,0.08902077151335312,0.6008902077151336,674.0,네이버금융,0.5,0.2222222222222222,0.2777777777777778,18,209.0,60.0,405.0,9.0,4.0,5.0
20220620,804.48,804.89,763.22,769.92,989356497,7253470000000.0,341762000000000.0,-3.602148518,일반언론,0.31477927063339733,0.10268714011516315,0.5825335892514395,1042.0,네이버금융,0.41379310344827586,0.3103448275862069,0.27586206896551724,29,328.0,107.0,607.0,12.0,9.0,8.0
20220621,774.8,782.55,764.69,778.3,1032713332,6923150000000.0,345680000000000.0,1.088424771,일반언론,0.3217522658610272,0.10725075528700906,0.5709969788519638,662.0,네이버금융,0.75,0.16666666666666666,0.08333333333333333,12,213.0,71.0,378.0,9.0,2.0,1.0
20220622,783.21,785.23,746.94,746.96,1093478424,8098720000000.0,332276000000000.0,-4.026724913,일반언론,0.2698650674662669,0.12593703148425786,0.6041979010494752,667.0,네이버금융,0.3,0.5,0.2,20,180.0,84.0,403.0,6.0,10.0,4.0
20220623,747.49,751.99,714.38,714.38,1260211780,8862110000000.0,318142000000000.0,-4.36167934,일반언론,0.292022792022792,0.12393162393162394,0.584045584045584,702.0,네이버금융,0.47368421052631576,0.47368421052631576,0.05263157894736842,19,205.0,87.0,410.0,9.0,9.0,1.0
20220624,719.47,750.41,719.47,750.3,837119070,6287370000000.0,334694000000000.0,5.028136286,일반언론,0.3072289156626506,0.10391566265060241,0.588855421686747,664.0,네이버금융,0.7,0.15,0.15,20,204.0,69.0,391.0,14.0,3.0,3.0
20220627,758.0,774.57,754.62,770.6,893324155,6699470000000.0,334546000000000.0,2.705584433,일반언론,0.3088655862726406,0.08293612964728313,0.6081982840800763,1049.0,네이버금융,0.375,0.5416666666666666,0.08333333333333333,24,324.0,87.0,638.0,9.0,13.0,2.0
20220628,770.69,774.8,759.83,769.51,978286886,6455440000000.0,334684000000000.0,-0.141448222,일반언론,0.3016344725111441,0.09361069836552749,0.6047548291233283,673.0,네이버금융,0.4166666666666667,0.25,0.3333333333333333,12,203.0,63.0,407.0,5.0,3.0,4.0
20220629,759.21,765.79,753.32,762.35,819568049,5970950000000.0,331667000000000.0,-0.930462242,일반언론,0.3021148036253776,0.10876132930513595,0.5891238670694864,662.0,네이버금융,0.5,0.25,0.25,20,200.0,72.0,390.0,10.0,5.0,5.0
20220630,762.45,762.45,744.24,745.44,910028517,6318520000000.0,325164000000000.0,-2.218141274,일반언론,0.2815533980582524,0.11812297734627832,0.6003236245954693,618.0,네이버금융,0.5263157894736842,0.42105263157894735,0.05263157894736842,19,174.0,73.0,371.0,10.0,8.0,1.0
